직원분들이 넘 친절하게 응대 해 주셔서 비오고 쌀쌀한 날 따뜻하게 보내고 왔 습니다~~^^,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
^^,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주문이 밀려도 항상 친절히 응대해주셔서 감사해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
손님 많지않고 넓어 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장이 넓고 좋네요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
깨끗하고 친절해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장이 넓고 좋네요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맛깄어요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시원하고 밝고 깨끗하고 좋네요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아지트가 되어버렸다,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아지트,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동네에 생겨서 너무좋아요!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아용 ㅎㅎ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쿠폰 사용하러 왔어요 친절하네요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,방문자리뷰,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210624_193%2F1624543842616DEkQr_JPEG%2Fupload_57a1eb65f31c20a90f156f7edc3bc775.jpg,방문자리뷰,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210624_191%2F1624543684916iMuOB_JPEG%2Fupload_5332d44dac9caf8ebdb2bd38db9f71f2.jpg,방문자리뷰,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210624_193%2F1624543715884bVuQT_JPEG%2Fupload_77370509c3bef7c7a5650b30c9c82edf.jpg,방문자리뷰,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.9.25.토,2021년 9월 25일 토요일,영수증
좋아요!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ㄱ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요^^,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장 넓고 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.10.14.목,2021년 10월 14일 목요일,영수증
집 가까이에 생겨서 좋아요♡,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장이 넓고 완전 좋아요~,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장 넓고 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항상 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맛있어요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.9.26.일,2021년 9월 26일 일요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맛있어요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
직원분들 친절하시고 매장도 넓고 깨끗해요!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새로 생긴 곳이라 내부도 엄청 깔끔하고 넓어서 좋아요! 커피랑 케잌도 맛있어요??,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쾌적하고 나름 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.9.28.화,2021년 9월 28일 화요일,영수증,,
맛있게 잘 먹었어요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주차편해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장이 커서 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.8.30.월,2021년 8월 30일 월요일,영수증
이근처에서 카페는 여기만옵니다,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자주 오는 곳인데 친절하고 좋아요~~,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장도 넓고 자리도 많아서 너무 좋아요!!!! 케익 종류도 다양하고 직원들도 친절하네요~!! 공원이 근처에 있어 산책하고 커피 마시면 똭!!?? 집 근처에 생겨서 너무너무좋아요????,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,최근 방문일,21.8.25.수,2021년 8월 25일 수요일,영수증
좋아요.밤에 더 예뻐요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.10.23.토,2021년 10월 23일 토요일,영수증
굳,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노트북 사용하기에 너무 적합하다.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"갈 때마다 깨끗하고 인테리어도 예뻐서 너무좋아요????
케이크도 맛집이고 음료도 맛집????",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"생긴지 얼마 안되서 깔끔하고 좋긴하나 3층까지 있
는거에 비해 좌석이 그렇게 많지는 않은듯 그래도 엘
베가 있어서 오르락 내리락하기 편해서 좋음",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
넓고 좋아요. 친절해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.8.19.목,2021년 8월 19일 목요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"조용하고 깨끗해요.
티라미슈 강추♡♡",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.8.11.수,2021년 8월 11일 수요일,영수증
매일 오는곳인데 친절하고 깨끗해요!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"새로 지어진 곳이라 깔끔해요
공간도 넓고 예쁘네요",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카눌레 처음먹어봤는데 찐맛집이에요 !,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.7.28.수,2021년 7월 28일 수요일,영수증
깔끔하고 좋으네요 ??,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공간도 넓고 무엇보다 직원들이 친절하네요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피맛있어요.주차장있어요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분위기 좋아요  공부하는공간도 잘되있구니,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,최근 방문일,21.7.29.목,2021년 7월 29일 목요일,영수증
직원분들이 친절해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장이 크고 깔끔하면서 장소마다 다른 테마가 느껴지는 인테리어가 소비자로 하여금 다시 방문하고싶은 기분을 주는 곳 입니다!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요 ㅋ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.10.17.일,2021년 10월 17일 일요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.10.16.토,2021년 10월 16일 토요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장이 깨끗하고 직원들이 친절해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요~~,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.9.5.일,2021년 9월 5일 일요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
너무 넖고 인테리어 잘했어요~~,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.6.11.금,2021년 6월 11일 금요일,영수증
깨끗하고 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시원하고 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
너무 친절하시고 디저트 메뉴가 많아서 좋아요??,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새로오픈한 동네핫 플레이스네요.개업 축하드려요.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.14.월,2021년 6월 14일 월요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.6.6.일,2021년 6월 6일 일요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.8.4.수,2021년 8월 4일 수요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.9.4.토,2021년 9월 4일 토요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쾌적하고 좋은분위기에요~,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.4.금,2021년 6월 4일 금요일,영수증
"최고예요 서비스 짱
인테리어도 깔끔해요",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.9.19.일,2021년 9월 19일 일요일,영수증
좋아요!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맛있어요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새로 오픈해서 와봤어요.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.9.7.화,2021년 9월 7일 화요일,영수증
좋아요좋아요!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.20.일,2021년 6월 20일 일요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맛잇어요!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피맛이 풍부해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.19.토,2021년 6월 19일 토요일,영수증
카공족에게는 너무 좋은 곳,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,최근 방문일,21.7.15.목,2021년 7월 15일 목요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,최근 방문일,21.7.15.목,2021년 7월 15일 목요일,영수증
좋아요좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.17.목,2021년 6월 17일 목요일,영수증
좋아요~,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.30.일,2021년 5월 30일 일요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.8.26.목,2021년 8월 26일 목요일,영수증
공부하기 너무 좋아요!!!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.7.30.금,2021년 7월 30일 금요일,영수증
새로생겼나봐요 깔끔하고좋아여 동네라 자주 갈것같아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.4.금,2021년 6월 4일 금요일,영수증,,
좋아요~,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.29.토,2021년 5월 29일 토요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.28.금,2021년 5월 28일 금요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,최근 방문일,21.7.23.금,2021년 7월 23일 금요일,영수증
방문,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.5.30.일,2021년 5월 30일 일요일,영수증
케익먹어요.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.30.일,2021년 5월 30일 일요일,영수증
새로 생김~~=,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.6.8.화,2021년 6월 8일 화요일,영수증,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.22.화,2021년 6월 22일 화요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.10.17.일,2021년 10월 17일 일요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,최근 방문일,21.6.12.토,2021년 6월 12일 토요일,영수증,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굳,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.28.금,2021년 5월 28일 금요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.28.금,2021년 5월 28일 금요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.29.토,2021년 5월 29일 토요일,영수증
????,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.12.토,2021년 6월 12일 토요일,영수증
친절해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,최근 방문일,21.7.15.목,2021년 7월 15일 목요일,영수증
"커피 좋아요~^^
흑임자 디저트 맛있어요~^^",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.7.2.금,2021년 7월 2일 금요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,최근 방문일,21.7.11.일,2021년 7월 11일 일요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.9.15.수,2021년 9월 15일 수요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.17.목,2021년 6월 17일 목요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.6.3.목,2021년 6월 3일 목요일,영수증
굿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.5.31.월,2021년 5월 31일 월요일,영수증
좋네요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.5.30.일,2021년 5월 30일 일요일,영수증
좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.9.11.토,2021년 9월 11일 토요일,영수증
여기 앞으로 자주 올 것 같아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,최근 방문일,21.6.26.토,2021년 6월 26일 토요일,영수증
스터디하기에 되게 좋은 곳이다.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화장실이 되게 쾌적해요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.6.4.금,2021년 6월 4일 금요일,영수증
카공하기 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,최근 방문일,21.5.30.일,2021년 5월 30일 일요일,영수증
음료도 맛있고 양도 많아요! 모든메뉴 3500원이어서 가성비 짱짱ㅜㅜ 사장님이 친절하셔서 좋아요 중요한 시험앞둘땐 항상 여기로 공부하러갑니닷,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카페 이름처럼 조용하게 공부나 일하기 좋은곳.하지만 주변에 식당이 없는 편이고 카페에서 케익이나 마카롱만 팔아서 긴 시간 있어야할때는 안가게된다. 맥시멈 4시간인듯. 식사대용으로 먹을 수 있는 샌드위치 같은 것이 있으면 정말 자주 갈텐데.. 핫도그를 팔지만 너무 인스턴트 그대로이고.. 무료 토스트도 주는 것은 감사하지만.. 역시 식사용으로 먹기에는 아쉽다. 샌드위치가 번거롭다면 차라리 냉동 볶음밥이라도 팔아주셨으면 싶은 마음ㅠ ㅠ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.31.월,2021년 5월 31일 월요일,영수증
시험기간에는 항상 갑니다 에그타르트 신메뉴인지 엄청맛있더라구요 여태 먹었던것 중에 일등....조용하고 친절하셔서 좋아요 ㅎㅎ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,최근 방문일,21.5.30.일,2021년 5월 30일 일요일,영수증
여기 공부하기 괜찮아요!!!친절하시고 레몬에이드직접청을 담아서 만드시는데 짱맛있어요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가격도 저렴하고 공부기 좋게 창가자리는 가림막이 있네요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.30.일,2021년 5월 30일 일요일,영수증
좋다. 분위기도 좋고 가격도 좋다. 집 가까우면 오는 걸 추천한다,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,최근 방문일,21.5.28.금,2021년 5월 28일 금요일,영수증
많이 이용해주세요~^^,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,최근 방문일,21.5.28.금,2021년 5월 28일 금요일,영수증
저렴한 가격공부하기 좋은 분위기,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,최근 방문일,21.5.28.금,2021년 5월 28일 금요일,영수증
조용하니 공부하기 딱 좋아,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
